LIGGGHTS data file 

36000 atoms

1 atom types

0.0   0.006 xlo xhi
0.0   0.006 ylo yhi
0.006 1.006 zlo zhi


Atoms

133 1 0.001 2500 0.0005 0.0045 0.0095
134 1 0.001 2500 0.0015 0.0045 0.0095
135 1 0.001 2500 0.0025 0.0045 0.0095
136 1 0.001 2500 0.0035 0.0045 0.0095
137 1 0.001 2500 0.0045 0.0045 0.0095
138 1 0.001 2500 0.0055 0.0045 0.0095
139 1 0.001 2500 0.0005 0.0055 0.0095
140 1 0.001 2500 0.0015 0.0055 0.0095
141 1 0.001 2500 0.0025 0.0055 0.0095
142 1 0.001 2500 0.0035 0.0055 0.0095
143 1 0.001 2500 0.0045 0.0055 0.0095
144 1 0.001 2500 0.0055 0.0055 0.0095
145 1 0.001 2500 0.0005 0.0005 0.0105
146 1 0.001 2500 0.0015 0.0005 0.0105
147 1 0.001 2500 0.0025 0.0005 0.0105
148 1 0.001 2500 0.0035 0.0005 0.0105
149 1 0.001 2500 0.0045 0.0005 0.0105
150 1 0.001 2500 0.0055 0.0005 0.0105
151 1 0.001 2500 0.0005 0.0015 0.0105
152 1 0.001 2500 0.0015 0.0015 0.0105
153 1 0.001 2500 0.0025 0.0015 0.0105
154 1 0.001 2500 0.0035 0.0015 0.0105
155 1 0.001 2500 0.0045 0.0015 0.0105
156 1 0.001 2500 0.0055 0.0015 0.0105
157 1 0.001 2500 0.0005 0.0025 0.0105
158 1 0.001 2500 0.0015 0.0025 0.0105
159 1 0.001 2500 0.0025 0.0025 0.0105
160 1 0.001 2500 0.0035 0.0025 0.0105
161 1 0.001 2500 0.0045 0.0025 0.0105
162 1 0.001 2500 0.0055 0.0025 0.0105
163 1 0.001 2500 0.0005 0.0035 0.0105
164 1 0.001 2500 0.0015 0.0035 0.0105
165 1 0.001 2500 0.0025 0.0035 0.0105
166 1 0.001 2500 0.0035 0.0035 0.0105
167 1 0.001 2500 0.0045 0.0035 0.0105
168 1 0.001 2500 0.0055 0.0035 0.0105
169 1 0.001 2500 0.0005 0.0045 0.0105
170 1 0.001 2500 0.0015 0.0045 0.0105
171 1 0.001 2500 0.0025 0.0045 0.0105
172 1 0.001 2500 0.0035 0.0045 0.0105
173 1 0.001 2500 0.0045 0.0045 0.0105
174 1 0.001 2500 0.0055 0.0045 0.0105
175 1 0.001 2500 0.0005 0.0055 0.0105
176 1 0.001 2500 0.0015 0.0055 0.0105
177 1 0.001 2500 0.0025 0.0055 0.0105
178 1 0.001 2500 0.0035 0.0055 0.0105
179 1 0.001 2500 0.0045 0.0055 0.0105
180 1 0.001 2500 0.0055 0.0055 0.0105
181 1 0.001 2500 0.0005 0.0005 0.0115
182 1 0.001 2500 0.0015 0.0005 0.0115
183 1 0.001 2500 0.0025 0.0005 0.0115
184 1 0.001 2500 0.0035 0.0005 0.0115
185 1 0.001 2500 0.0045 0.0005 0.0115
186 1 0.001 2500 0.0055 0.0005 0.0115
187 1 0.001 2500 0.0005 0.0015 0.0115
188 1 0.001 2500 0.0015 0.0015 0.0115
189 1 0.001 2500 0.0025 0.0015 0.0115
190 1 0.001 2500 0.0035 0.0015 0.0115
191 1 0.001 2500 0.0045 0.0015 0.0115
192 1 0.001 2500 0.0055 0.0015 0.0115
193 1 0.001 2500 0.0005 0.0025 0.0115
194 1 0.001 2500 0.0015 0.0025 0.0115
195 1 0.001 2500 0.0025 0.0025 0.0115
196 1 0.001 2500 0.0035 0.0025 0.0115
197 1 0.001 2500 0.0045 0.0025 0.0115
198 1 0.001 2500 0.0055 0.0025 0.0115
199 1 0.001 2500 0.0005 0.0035 0.0115
200 1 0.001 2500 0.0015 0.0035 0.0115
201 1 0.001 2500 0.0025 0.0035 0.0115
202 1 0.001 2500 0.0035 0.0035 0.0115
203 1 0.001 2500 0.0045 0.0035 0.0115
204 1 0.001 2500 0.0055 0.0035 0.0115
205 1 0.001 2500 0.0005 0.0045 0.0115
206 1 0.001 2500 0.0015 0.0045 0.0115
207 1 0.001 2500 0.0025 0.0045 0.0115
208 1 0.001 2500 0.0035 0.0045 0.0115
209 1 0.001 2500 0.0045 0.0045 0.0115
210 1 0.001 2500 0.0055 0.0045 0.0115
211 1 0.001 2500 0.0005 0.0055 0.0115
212 1 0.001 2500 0.0015 0.0055 0.0115
213 1 0.001 2500 0.0025 0.0055 0.0115
214 1 0.001 2500 0.0035 0.0055 0.0115
215 1 0.001 2500 0.0045 0.0055 0.0115
216 1 0.001 2500 0.0055 0.0055 0.0115
217 1 0.001 2500 0.0005 0.0005 0.0125
218 1 0.001 2500 0.0015 0.0005 0.0125
219 1 0.001 2500 0.0025 0.0005 0.0125
220 1 0.001 2500 0.0035 0.0005 0.0125
221 1 0.001 2500 0.0045 0.0005 0.0125
222 1 0.001 2500 0.0055 0.0005 0.0125
223 1 0.001 2500 0.0005 0.0015 0.0125
224 1 0.001 2500 0.0015 0.0015 0.0125
225 1 0.001 2500 0.0025 0.0015 0.0125
226 1 0.001 2500 0.0035 0.0015 0.0125
227 1 0.001 2500 0.0045 0.0015 0.0125
228 1 0.001 2500 0.0055 0.0015 0.0125
229 1 0.001 2500 0.0005 0.0025 0.0125
230 1 0.001 2500 0.0015 0.0025 0.0125
231 1 0.001 2500 0.0025 0.0025 0.0125
232 1 0.001 2500 0.0035 0.0025 0.0125
233 1 0.001 2500 0.0045 0.0025 0.0125
234 1 0.001 2500 0.0055 0.0025 0.0125
235 1 0.001 2500 0.0005 0.0035 0.0125
236 1 0.001 2500 0.0015 0.0035 0.0125
237 1 0.001 2500 0.0025 0.0035 0.0125
238 1 0.001 2500 0.0035 0.0035 0.0125
239 1 0.001 2500 0.0045 0.0035 0.0125
240 1 0.001 2500 0.0055 0.0035 0.0125
241 1 0.001 2500 0.0005 0.0045 0.0125
242 1 0.001 2500 0.0015 0.0045 0.0125
243 1 0.001 2500 0.0025 0.0045 0.0125
244 1 0.001 2500 0.0035 0.0045 0.0125
245 1 0.001 2500 0.0045 0.0045 0.0125
246 1 0.001 2500 0.0055 0.0045 0.0125
247 1 0.001 2500 0.0005 0.0055 0.0125
248 1 0.001 2500 0.0015 0.0055 0.0125
249 1 0.001 2500 0.0025 0.0055 0.0125
250 1 0.001 2500 0.0035 0.0055 0.0125
251 1 0.001 2500 0.0045 0.0055 0.0125
252 1 0.001 2500 0.0055 0.0055 0.0125
253 1 0.001 2500 0.0005 0.0005 0.0135
254 1 0.001 2500 0.0015 0.0005 0.0135
255 1 0.001 2500 0.0025 0.0005 0.0135
256 1 0.001 2500 0.0035 0.0005 0.0135
257 1 0.001 2500 0.0045 0.0005 0.0135
258 1 0.001 2500 0.0055 0.0005 0.0135
259 1 0.001 2500 0.0005 0.0015 0.0135
260 1 0.001 2500 0.0015 0.0015 0.0135
261 1 0.001 2500 0.0025 0.0015 0.0135
262 1 0.001 2500 0.0035 0.0015 0.0135
263 1 0.001 2500 0.0045 0.0015 0.0135
264 1 0.001 2500 0.0055 0.0015 0.0135
265 1 0.001 2500 0.0005 0.0025 0.0135
266 1 0.001 2500 0.0015 0.0025 0.0135
267 1 0.001 2500 0.0025 0.0025 0.0135
268 1 0.001 2500 0.0035 0.0025 0.0135
269 1 0.001 2500 0.0045 0.0025 0.0135
270 1 0.001 2500 0.0055 0.0025 0.0135
271 1 0.001 2500 0.0005 0.0035 0.0135
272 1 0.001 2500 0.0015 0.0035 0.0135
273 1 0.001 2500 0.0025 0.0035 0.0135
274 1 0.001 2500 0.0035 0.0035 0.0135
275 1 0.001 2500 0.0045 0.0035 0.0135
276 1 0.001 2500 0.0055 0.0035 0.0135
277 1 0.001 2500 0.0005 0.0045 0.0135
278 1 0.001 2500 0.0015 0.0045 0.0135
279 1 0.001 2500 0.0025 0.0045 0.0135
280 1 0.001 2500 0.0035 0.0045 0.0135
281 1 0.001 2500 0.0045 0.0045 0.0135
282 1 0.001 2500 0.0055 0.0045 0.0135
283 1 0.001 2500 0.0005 0.0055 0.0135
284 1 0.001 2500 0.0015 0.0055 0.0135
285 1 0.001 2500 0.0025 0.0055 0.0135
286 1 0.001 2500 0.0035 0.0055 0.0135
287 1 0.001 2500 0.0045 0.0055 0.0135
288 1 0.001 2500 0.0055 0.0055 0.0135
289 1 0.001 2500 0.0005 0.0005 0.0145
290 1 0.001 2500 0.0015 0.0005 0.0145
291 1 0.001 2500 0.0025 0.0005 0.0145
292 1 0.001 2500 0.0035 0.0005 0.0145
293 1 0.001 2500 0.0045 0.0005 0.0145
294 1 0.001 2500 0.0055 0.0005 0.0145
295 1 0.001 2500 0.0005 0.0015 0.0145
296 1 0.001 2500 0.0015 0.0015 0.0145
297 1 0.001 2500 0.0025 0.0015 0.0145
298 1 0.001 2500 0.0035 0.0015 0.0145
299 1 0.001 2500 0.0045 0.0015 0.0145
300 1 0.001 2500 0.0055 0.0015 0.0145
301 1 0.001 2500 0.0005 0.0025 0.0145
302 1 0.001 2500 0.0015 0.0025 0.0145
303 1 0.001 2500 0.0025 0.0025 0.0145
304 1 0.001 2500 0.0035 0.0025 0.0145
305 1 0.001 2500 0.0045 0.0025 0.0145
306 1 0.001 2500 0.0055 0.0025 0.0145
307 1 0.001 2500 0.0005 0.0035 0.0145
308 1 0.001 2500 0.0015 0.0035 0.0145
309 1 0.001 2500 0.0025 0.0035 0.0145
310 1 0.001 2500 0.0035 0.0035 0.0145
311 1 0.001 2500 0.0045 0.0035 0.0145
312 1 0.001 2500 0.0055 0.0035 0.0145
313 1 0.001 2500 0.0005 0.0045 0.0145
314 1 0.001 2500 0.0015 0.0045 0.0145
315 1 0.001 2500 0.0025 0.0045 0.0145
316 1 0.001 2500 0.0035 0.0045 0.0145
317 1 0.001 2500 0.0045 0.0045 0.0145
318 1 0.001 2500 0.0055 0.0045 0.0145
319 1 0.001 2500 0.0005 0.0055 0.0145
320 1 0.001 2500 0.0015 0.0055 0.0145
321 1 0.001 2500 0.0025 0.0055 0.0145
322 1 0.001 2500 0.0035 0.0055 0.0145
323 1 0.001 2500 0.0045 0.0055 0.0145
324 1 0.001 2500 0.0055 0.0055 0.0145
325 1 0.001 2500 0.0005 0.0005 0.0155
326 1 0.001 2500 0.0015 0.0005 0.0155
327 1 0.001 2500 0.0025 0.0005 0.0155
328 1 0.001 2500 0.0035 0.0005 0.0155
329 1 0.001 2500 0.0045 0.0005 0.0155
330 1 0.001 2500 0.0055 0.0005 0.0155
331 1 0.001 2500 0.0005 0.0015 0.0155
332 1 0.001 2500 0.0015 0.0015 0.0155
333 1 0.001 2500 0.0025 0.0015 0.0155
334 1 0.001 2500 0.0035 0.0015 0.0155
335 1 0.001 2500 0.0045 0.0015 0.0155
336 1 0.001 2500 0.0055 0.0015 0.0155
337 1 0.001 2500 0.0005 0.0025 0.0155
338 1 0.001 2500 0.0015 0.0025 0.0155
339 1 0.001 2500 0.0025 0.0025 0.0155
340 1 0.001 2500 0.0035 0.0025 0.0155
341 1 0.001 2500 0.0045 0.0025 0.0155
342 1 0.001 2500 0.0055 0.0025 0.0155
343 1 0.001 2500 0.0005 0.0035 0.0155
344 1 0.001 2500 0.0015 0.0035 0.0155
345 1 0.001 2500 0.0025 0.0035 0.0155
346 1 0.001 2500 0.0035 0.0035 0.0155
347 1 0.001 2500 0.0045 0.0035 0.0155
348 1 0.001 2500 0.0055 0.0035 0.0155
349 1 0.001 2500 0.0005 0.0045 0.0155
350 1 0.001 2500 0.0015 0.0045 0.0155
351 1 0.001 2500 0.0025 0.0045 0.0155
352 1 0.001 2500 0.0035 0.0045 0.0155
353 1 0.001 2500 0.0045 0.0045 0.0155
354 1 0.001 2500 0.0055 0.0045 0.0155
355 1 0.001 2500 0.0005 0.0055 0.0155
356 1 0.001 2500 0.0015 0.0055 0.0155
357 1 0.001 2500 0.0025 0.0055 0.0155
358 1 0.001 2500 0.0035 0.0055 0.0155
359 1 0.001 2500 0.0045 0.0055 0.0155
360 1 0.001 2500 0.0055 0.0055 0.0155
361 1 0.001 2500 0.0005 0.0005 0.0165
362 1 0.001 2500 0.0015 0.0005 0.0165
363 1 0.001 2500 0.0025 0.0005 0.0165
364 1 0.001 2500 0.0035 0.0005 0.0165
365 1 0.001 2500 0.0045 0.0005 0.0165
366 1 0.001 2500 0.0055 0.0005 0.0165
367 1 0.001 2500 0.0005 0.0015 0.0165
368 1 0.001 2500 0.0015 0.0015 0.0165
369 1 0.001 2500 0.0025 0.0015 0.0165
370 1 0.001 2500 0.0035 0.0015 0.0165
371 1 0.001 2500 0.0045 0.0015 0.0165
372 1 0.001 2500 0.0055 0.0015 0.0165
373 1 0.001 2500 0.0005 0.0025 0.0165
374 1 0.001 2500 0.0015 0.0025 0.0165
375 1 0.001 2500 0.0025 0.0025 0.0165
376 1 0.001 2500 0.0035 0.0025 0.0165
377 1 0.001 2500 0.0045 0.0025 0.0165
378 1 0.001 2500 0.0055 0.0025 0.0165
379 1 0.001 2500 0.0005 0.0035 0.0165
380 1 0.001 2500 0.0015 0.0035 0.0165
381 1 0.001 2500 0.0025 0.0035 0.0165
382 1 0.001 2500 0.0035 0.0035 0.0165
383 1 0.001 2500 0.0045 0.0035 0.0165
384 1 0.001 2500 0.0055 0.0035 0.0165
385 1 0.001 2500 0.0005 0.0045 0.0165
386 1 0.001 2500 0.0015 0.0045 0.0165
387 1 0.001 2500 0.0025 0.0045 0.0165
388 1 0.001 2500 0.0035 0.0045 0.0165
389 1 0.001 2500 0.0045 0.0045 0.0165
390 1 0.001 2500 0.0055 0.0045 0.0165
391 1 0.001 2500 0.0005 0.0055 0.0165
392 1 0.001 2500 0.0015 0.0055 0.0165
393 1 0.001 2500 0.0025 0.0055 0.0165
394 1 0.001 2500 0.0035 0.0055 0.0165
395 1 0.001 2500 0.0045 0.0055 0.0165
396 1 0.001 2500 0.0055 0.0055 0.0165
397 1 0.001 2500 0.0005 0.0005 0.0175
398 1 0.001 2500 0.0015 0.0005 0.0175
399 1 0.001 2500 0.0025 0.0005 0.0175
400 1 0.001 2500 0.0035 0.0005 0.0175
401 1 0.001 2500 0.0045 0.0005 0.0175
402 1 0.001 2500 0.0055 0.0005 0.0175
403 1 0.001 2500 0.0005 0.0015 0.0175
404 1 0.001 2500 0.0015 0.0015 0.0175
405 1 0.001 2500 0.0025 0.0015 0.0175
406 1 0.001 2500 0.0035 0.0015 0.0175
407 1 0.001 2500 0.0045 0.0015 0.0175
408 1 0.001 2500 0.0055 0.0015 0.0175
409 1 0.001 2500 0.0005 0.0025 0.0175
410 1 0.001 2500 0.0015 0.0025 0.0175
411 1 0.001 2500 0.0025 0.0025 0.0175
412 1 0.001 2500 0.0035 0.0025 0.0175
413 1 0.001 2500 0.0045 0.0025 0.0175
414 1 0.001 2500 0.0055 0.0025 0.0175
415 1 0.001 2500 0.0005 0.0035 0.0175
416 1 0.001 2500 0.0015 0.0035 0.0175
417 1 0.001 2500 0.0025 0.0035 0.0175
418 1 0.001 2500 0.0035 0.0035 0.0175
419 1 0.001 2500 0.0045 0.0035 0.0175
420 1 0.001 2500 0.0055 0.0035 0.0175
421 1 0.001 2500 0.0005 0.0045 0.0175
422 1 0.001 2500 0.0015 0.0045 0.0175
423 1 0.001 2500 0.0025 0.0045 0.0175
424 1 0.001 2500 0.0035 0.0045 0.0175
425 1 0.001 2500 0.0045 0.0045 0.0175
426 1 0.001 2500 0.0055 0.0045 0.0175
427 1 0.001 2500 0.0005 0.0055 0.0175
428 1 0.001 2500 0.0015 0.0055 0.0175
429 1 0.001 2500 0.0025 0.0055 0.0175
430 1 0.001 2500 0.0035 0.0055 0.0175
431 1 0.001 2500 0.0045 0.0055 0.0175
432 1 0.001 2500 0.0055 0.0055 0.0175
433 1 0.001 2500 0.0005 0.0005 0.0185
434 1 0.001 2500 0.0015 0.0005 0.0185
435 1 0.001 2500 0.0025 0.0005 0.0185
436 1 0.001 2500 0.0035 0.0005 0.0185
437 1 0.001 2500 0.0045 0.0005 0.0185
438 1 0.001 2500 0.0055 0.0005 0.0185
439 1 0.001 2500 0.0005 0.0015 0.0185
440 1 0.001 2500 0.0015 0.0015 0.0185
441 1 0.001 2500 0.0025 0.0015 0.0185
442 1 0.001 2500 0.0035 0.0015 0.0185
443 1 0.001 2500 0.0045 0.0015 0.0185
444 1 0.001 2500 0.0055 0.0015 0.0185
445 1 0.001 2500 0.0005 0.0025 0.0185
446 1 0.001 2500 0.0015 0.0025 0.0185
447 1 0.001 2500 0.0025 0.0025 0.0185
448 1 0.001 2500 0.0035 0.0025 0.0185
449 1 0.001 2500 0.0045 0.0025 0.0185
450 1 0.001 2500 0.0055 0.0025 0.0185
451 1 0.001 2500 0.0005 0.0035 0.0185
452 1 0.001 2500 0.0015 0.0035 0.0185
453 1 0.001 2500 0.0025 0.0035 0.0185
454 1 0.001 2500 0.0035 0.0035 0.0185
455 1 0.001 2500 0.0045 0.0035 0.0185
456 1 0.001 2500 0.0055 0.0035 0.0185
457 1 0.001 2500 0.0005 0.0045 0.0185
458 1 0.001 2500 0.0015 0.0045 0.0185
459 1 0.001 2500 0.0025 0.0045 0.0185
460 1 0.001 2500 0.0035 0.0045 0.0185
461 1 0.001 2500 0.0045 0.0045 0.0185
462 1 0.001 2500 0.0055 0.0045 0.0185
463 1 0.001 2500 0.0005 0.0055 0.0185
464 1 0.001 2500 0.0015 0.0055 0.0185
465 1 0.001 2500 0.0025 0.0055 0.0185
466 1 0.001 2500 0.0035 0.0055 0.0185
467 1 0.001 2500 0.0045 0.0055 0.0185
468 1 0.001 2500 0.0055 0.0055 0.0185
469 1 0.001 2500 0.0005 0.0005 0.0195
470 1 0.001 2500 0.0015 0.0005 0.0195
471 1 0.001 2500 0.0025 0.0005 0.0195
472 1 0.001 2500 0.0035 0.0005 0.0195
473 1 0.001 2500 0.0045 0.0005 0.0195
474 1 0.001 2500 0.0055 0.0005 0.0195
475 1 0.001 2500 0.0005 0.0015 0.0195
476 1 0.001 2500 0.0015 0.0015 0.0195
477 1 0.001 2500 0.0025 0.0015 0.0195
478 1 0.001 2500 0.0035 0.0015 0.0195
479 1 0.001 2500 0.0045 0.0015 0.0195
480 1 0.001 2500 0.0055 0.0015 0.0195
481 1 0.001 2500 0.0005 0.0025 0.0195
482 1 0.001 2500 0.0015 0.0025 0.0195
483 1 0.001 2500 0.0025 0.0025 0.0195
484 1 0.001 2500 0.0035 0.0025 0.0195
485 1 0.001 2500 0.0045 0.0025 0.0195
486 1 0.001 2500 0.0055 0.0025 0.0195
487 1 0.001 2500 0.0005 0.0035 0.0195
488 1 0.001 2500 0.0015 0.0035 0.0195
489 1 0.001 2500 0.0025 0.0035 0.0195
490 1 0.001 2500 0.0035 0.0035 0.0195
491 1 0.001 2500 0.0045 0.0035 0.0195
492 1 0.001 2500 0.0055 0.0035 0.0195
493 1 0.001 2500 0.0005 0.0045 0.0195
494 1 0.001 2500 0.0015 0.0045 0.0195
495 1 0.001 2500 0.0025 0.0045 0.0195
496 1 0.001 2500 0.0035 0.0045 0.0195
497 1 0.001 2500 0.0045 0.0045 0.0195
498 1 0.001 2500 0.0055 0.0045 0.0195
499 1 0.001 2500 0.0005 0.0055 0.0195
500 1 0.001 2500 0.0015 0.0055 0.0195
501 1 0.001 2500 0.0025 0.0055 0.0195
502 1 0.001 2500 0.0035 0.0055 0.0195
503 1 0.001 2500 0.0045 0.0055 0.0195
504 1 0.001 2500 0.0055 0.0055 0.0195
505 1 0.001 2500 0.0005 0.0005 0.0205
506 1 0.001 2500 0.0015 0.0005 0.0205
507 1 0.001 2500 0.0025 0.0005 0.0205
508 1 0.001 2500 0.0035 0.0005 0.0205
509 1 0.001 2500 0.0045 0.0005 0.0205
510 1 0.001 2500 0.0055 0.0005 0.0205
511 1 0.001 2500 0.0005 0.0015 0.0205
512 1 0.001 2500 0.0015 0.0015 0.0205
513 1 0.001 2500 0.0025 0.0015 0.0205
514 1 0.001 2500 0.0035 0.0015 0.0205
515 1 0.001 2500 0.0045 0.0015 0.0205
516 1 0.001 2500 0.0055 0.0015 0.0205
517 1 0.001 2500 0.0005 0.0025 0.0205
518 1 0.001 2500 0.0015 0.0025 0.0205
519 1 0.001 2500 0.0025 0.0025 0.0205
520 1 0.001 2500 0.0035 0.0025 0.0205
521 1 0.001 2500 0.0045 0.0025 0.0205
522 1 0.001 2500 0.0055 0.0025 0.0205
523 1 0.001 2500 0.0005 0.0035 0.0205
524 1 0.001 2500 0.0015 0.0035 0.0205
525 1 0.001 2500 0.0025 0.0035 0.0205
526 1 0.001 2500 0.0035 0.0035 0.0205
527 1 0.001 2500 0.0045 0.0035 0.0205
528 1 0.001 2500 0.0055 0.0035 0.0205
529 1 0.001 2500 0.0005 0.0045 0.0205
530 1 0.001 2500 0.0015 0.0045 0.0205
531 1 0.001 2500 0.0025 0.0045 0.0205
532 1 0.001 2500 0.0035 0.0045 0.0205
